mode,max_score,lambda_blend,shared_lambda,classifier_power,prior_power,AW-MAE,MAE_raw_component,exact_acc,outcome_acc,goal_diff_acc
bivar_poisson_expected_awmae,4,0.0,0.15,1.75,0.0,3.038787666767483,1.0314800710840315,0.10764153338410765,0.6001523229246002,0.2025260218329525
bivar_poisson_expected_awmae,4,1.0,0.1,1.75,0.0,3.0388767661593863,1.0287192180756537,0.10542015740035542,0.6022467631378522,0.19656004061944657
bivar_poisson_expected_awmae,5,0.5,0.03,1.75,0.25,3.0395294385814626,1.0292586951002793,0.10935516628585935,0.6016755521706016,0.1997969027671998
bivar_poisson_expected_awmae,5,1.0,0.06,1.75,0.25,3.0396512620430696,1.028116273165778,0.10757806549885758,0.6025641025641025,0.19744859101294746
bivar_poisson_expected_awmae,4,0.25,0.1,1.75,0.0,3.040021889367558,1.0309723280020309,0.10662604722010663,0.6012312769738513,0.19998730642294998
bivar_poisson_expected_awmae,5,1.0,0.03,1.75,0.25,3.040609980593786,1.0283701447067783,0.10757806549885758,0.6025641025641025,0.19706778370144706
bivar_poisson_expected_awmae,4,0.75,0.06,1.75,0.0,3.0407580730375425,1.0303376491495304,0.10573749682660574,0.6022467631378522,0.19738512312769738
bivar_poisson_expected_awmae,5,0.0,0.1,1.75,0.25,3.040782019323378,1.0306232546331555,0.11329017517136329,0.6005331302361006,0.20322416857070322
bivar_poisson_expected_awmae,5,0.75,0.0,1.75,0.25,3.0408073939532128,1.0293538969281544,0.10802234069560802,0.6025641025641025,0.19776593043919777
bivar_poisson_expected_awmae,4,0.5,0.06,1.75,0.0,3.040821993628143,1.03008377760853,0.10637217567910637,0.6016755521706016,0.1987179487179487
bivar_poisson_expected_awmae,4,0.25,0.06,1.75,0.25,3.040968981293414,1.0322099517644072,0.11246509266311247,0.6004061944656004,0.20341457222645343
bivar_poisson_expected_awmae,5,0.25,0.1,1.75,0.25,3.0417587810180655,1.0304645849200305,0.11227468900736227,0.6006600660066007,0.20233561817720233
bivar_poisson_expected_awmae,4,0.0,0.06,1.75,0.25,3.042844139118333,1.0334475755267833,0.11341711094186342,0.6004061944656004,0.20455699416095455
bivar_poisson_expected_awmae,5,0.5,0.0,1.75,0.25,3.042892587159194,1.0302107133790301,0.10865701954810866,0.6017390200558518,0.1990987560294491
bivar_poisson_expected_awmae,4,0.5,0.03,1.75,0.0,3.042901844080826,1.0311309977151562,0.10618177202335619,0.602056359482102,0.19890835237369892
bivar_poisson_expected_awmae,4,1.0,0.06,1.75,0.0,3.0430525647327133,1.030052043665905,0.10516628585935517,0.6026275704493527,0.19617923330794618
bivar_poisson_expected_awmae,4,0.75,0.03,1.75,0.0,3.0431490393263583,1.0309088601167808,0.10567402894135568,0.6023736989083524,0.197004315816197
bivar_poisson_expected_awmae,4,0.0,0.1,1.75,0.0,3.0438602327504567,1.0328128966742829,0.107006854531607,0.6004696623508504,0.20043158161970043
bivar_poisson_expected_awmae,5,1.0,0.0,1.75,0.25,3.0441301574084045,1.029068291444529,0.10732419395785732,0.6025641025641025,0.19611576542269613
bivar_poisson_expected_awmae,4,0.25,0.06,1.75,0.0,3.0441330788281773,1.0317656765676568,0.10624523990860625,0.6009774054328509,0.19884488448844884
bivar_poisson_expected_awmae,5,0.0,0.06,1.75,0.25,3.0442116432269266,1.0312896674282812,0.11348057882711349,0.6004696623508504,0.2025894897182026
bivar_poisson_expected_awmae,4,0.25,0.0,1.75,0.25,3.045170478413085,1.033828382838284,0.11176694592536177,0.6007870017771008,0.20246255394770246
bivar_poisson_expected_awmae,4,1.0,0.03,1.75,0.0,3.0457040827182107,1.0308453922315308,0.10522975374460523,0.6027545062198527,0.19617923330794618
bivar_poisson_expected_awmae,4,0.75,0.0,1.75,0.0,3.045914005932127,1.0320512820512822,0.1052932216298553,0.6026275704493527,0.19662350850469662
bivar_poisson_expected_awmae,4,0.0,0.03,1.75,0.25,3.0461272957063668,1.0346217314039097,0.1130997715156131,0.6005965981213506,0.20385884742320387
bivar_poisson_expected_awmae,4,0.25,0.03,1.75,0.25,3.046172994284557,1.033860116780909,0.11157654226961157,0.6002792586951002,0.20265295760345264
bivar_poisson_expected_awmae,5,0.25,0.06,1.75,0.25,3.046535286828905,1.0317022086824068,0.11144960649911145,0.6003427265803504,0.20157400355420158
bivar_poisson_expected_awmae,4,0.25,0.03,1.75,0.0,3.04672345338827,1.0325907590759076,0.1064991114496065,0.6011678090886011,0.19833714140644834
bivar_poisson_expected_awmae,4,0.5,0.0,1.75,0.0,3.047334938547492,1.0323686214775323,0.10580096471185581,0.6021198273673521,0.1982102056359482
bivar_poisson_expected_awmae,4,0.25,0.0,1.75,0.0,3.0476463123374797,1.033098502157908,0.10675298299060676,0.6018024879411018,0.1985910129474486
bivar_poisson_expected_awmae,5,0.25,0.03,1.75,0.25,3.048070618966073,1.031956080223407,0.11176694592536177,0.6006600660066007,0.20157400355420158
bivar_poisson_expected_awmae,4,0.0,0.06,1.75,0.0,3.0482094053608413,1.0337966488956587,0.1071972581873572,0.6006600660066007,0.2006854531607007
bivar_poisson_expected_awmae,5,0.0,0.03,1.75,0.25,3.0485391583148034,1.0325590251332826,0.11271896420411272,0.6004061944656004,0.20227215029195228
bivar_poisson_expected_awmae,4,1.0,0.0,1.75,0.0,3.048601677792334,1.0321147499365322,0.10453160700685453,0.6028814419903529,0.19522721502919524
bivar_poisson_expected_awmae,4,0.0,0.0,1.75,0.25,3.0493908816106154,1.03506600660066,0.11278243208936278,0.6002792586951002,0.20316070068545317
bivar_poisson_expected_awmae,5,0.0,0.15,1.75,0.0,3.0496685589796297,1.0325272911906576,0.1063087077938563,0.6005965981213506,0.20271642548870272
bivar_poisson_expected_awmae,5,0.0,0.0,1.75,0.25,3.0506493943609585,1.0333523736989083,0.11214775323686214,0.6003427265803504,0.2018913429804519
bivar_poisson_expected_awmae,5,0.5,0.15,1.75,0.0,3.050703832854166,1.0321782178217822,0.10415079969535415,0.6015486164001016,0.19916222391469915
bivar_poisson_expected_awmae,5,0.25,0.0,1.75,0.25,3.050881733595435,1.032939832444783,0.11138613861386139,0.6008504696623509,0.20132013201320131
bivar_poisson_expected_awmae,4,0.0,0.03,1.75,0.0,3.0511667606363546,1.0345265295760346,0.10694338664635694,0.6009139375476009,0.20005077430820006
bivar_poisson_expected_awmae,5,0.75,0.15,1.75,0.0,3.0522379281768672,1.0324003554201573,0.10389692815435389,0.6024371667936025,0.19776593043919777
bivar_poisson_expected_awmae,5,0.25,0.15,1.75,0.0,3.0525768544616056,1.0327811627316579,0.10446813912160446,0.6005331302361006,0.1994795633409495
bivar_poisson_expected_awmae,4,0.0,0.0,1.75,0.0,3.0543822174843185,1.035097740543285,0.10732419395785732,0.6007870017771008,0.19973343488194972
bivar_poisson_expected_awmae,5,0.5,0.1,1.75,0.0,3.055614809555505,1.0337331810104087,0.10376999238385377,0.601992891596852,0.19833714140644834
bivar_poisson_expected_awmae,5,0.0,0.1,1.75,0.0,3.0587552420991186,1.0346217314039097,0.10554709317085555,0.6007235338918507,0.20036811373445038
bivar_poisson_expected_awmae,5,0.75,0.1,1.75,0.0,3.0599156726793697,1.0342091901497843,0.10357958872810358,0.6023102310231023,0.19611576542269613
bivar_poisson_expected_awmae,5,0.25,0.1,1.75,0.0,3.061377874008511,1.0352881441990354,0.10364305661335364,0.6010408733181011,0.19782939832444782
bivar_poisson_expected_awmae,5,0.5,0.06,1.75,0.0,3.0636080479095975,1.0355102817974104,0.1033891850723534,0.601992891596852,0.19643310484894644
bivar_poisson_expected_awmae,5,0.25,0.06,1.75,0.0,3.0658824451257733,1.0358910891089108,0.10427773546585428,0.6012947448591013,0.19694084793094693
bivar_poisson_expected_awmae,5,0.0,0.06,1.75,0.0,3.066318045984684,1.0372556486417872,0.10478547854785479,0.6009139375476009,0.19846407717694847
bivar_poisson_expected_awmae,5,0.75,0.06,1.75,0.0,3.0670148890647955,1.0358593551662858,0.1033891850723534,0.6021198273673521,0.19427519675044427
bivar_poisson_expected_awmae,5,1.0,0.15,1.75,0.0,3.067036844816198,1.0359228230515358,0.10288144199035289,0.602056359482102,0.1963061690784463
bivar_poisson_expected_awmae,5,0.25,0.03,1.75,0.0,3.067110879134407,1.0366527037319118,0.10408733181010409,0.602056359482102,0.19662350850469662
bivar_poisson_expected_awmae,5,0.0,0.03,1.75,0.0,3.0679350670597536,1.0374460522975375,0.10554709317085555,0.6011043412033511,0.1982102056359482
bivar_poisson_expected_awmae,5,0.5,0.03,1.75,0.0,3.0692444063643487,1.0367479055597868,0.10345265295760345,0.601992891596852,0.19535415079969534
bivar_poisson_expected_awmae,5,0.0,0.0,1.75,0.0,3.070195850957531,1.0383346026910383,0.1052932216298553,0.6014216806296014,0.19782939832444782
bivar_poisson_expected_awmae,5,0.75,0.03,1.75,0.0,3.070600616463364,1.0370969789286621,0.1031987814166032,0.6025006346788525,0.194021325209444
bivar_poisson_expected_awmae,5,0.25,0.0,1.75,0.0,3.070998939411306,1.0374777862401625,0.10427773546585428,0.6021832952526022,0.1963061690784463
bivar_poisson_expected_awmae,5,0.5,0.0,1.75,0.0,3.0722489093225582,1.0376681898959126,0.10357958872810358,0.601992891596852,0.19503681137344503
bivar_poisson_expected_awmae,5,0.75,0.0,1.75,0.0,3.075018047299638,1.0386519421172886,0.10294490987560294,0.6026910383346027,0.19395785732419396
bivar_poisson_expected_awmae,5,1.0,0.1,1.75,0.0,3.0754217327700473,1.0381441990352882,0.10313531353135313,0.6023102310231023,0.19535415079969534
bivar_poisson_expected_awmae,5,1.0,0.06,1.75,0.0,3.0776996123907914,1.039001015486164,0.10275450621985276,0.6028179741051028,0.1940847930946941
bivar_poisson_expected_awmae,5,1.0,0.03,1.75,0.0,3.0813093304974752,1.0403973089616654,0.10161208428535161,0.6027545062198527,0.1928789032749429
bivar_poisson_expected_awmae,5,1.0,0.0,1.75,0.0,3.0826853844615805,1.0405877126174157,0.10205635948210205,0.603008377760853,0.19294237116019294
