mode,max_score,draw_margin,outcome_weight,gd_weight,prior_weight,AW-MAE,MAE_raw_component,exact_acc,outcome_acc,goal_diff_acc
outcome_aware,5,0.3,0.05,0.0,0.01,3.0311226098425386,1.0052361005331303,0.1031987814166032,0.5535034272658035,0.2315943132774816
outcome_aware,5,0.1,0.05,0.0,0.06,3.031261209021692,1.0041888804265042,0.10275450621985276,0.550964711855801,0.2315943132774816
outcome_aware,5,0.3,0.05,0.03,0.01,3.0313216126987212,1.0055534399593806,0.10288144199035289,0.5538207666920538,0.22994414826097995
outcome_aware,4,0.4,0.05,0.0,0.06,3.0313606357492464,1.0025387154100025,0.10618177202335619,0.5495049504950495,0.23527545062198527
outcome_aware,5,0.2,0.05,0.03,0.06,3.031562057086545,1.003966742828129,0.10294490987560294,0.5513455191673013,0.23102310231023102
outcome_aware,4,0.4,0.05,0.1,0.06,3.0315854618059515,1.0035542015740035,0.10497588220360497,0.5514724549378015,0.2319116527037319
outcome_aware,5,0.2,0.05,0.0,0.06,3.031595422792817,1.003966742828129,0.1031987814166032,0.5509012439705508,0.23222899212998224
outcome_aware,5,0.3,0.05,0.06,0.01,3.0319694103035864,1.0062515866971313,0.10199289159685199,0.5542650418888042,0.2291825336379792
outcome_aware,5,0.0,0.05,0.06,0.06,3.031985752839334,1.004950495049505,0.10186595582635187,0.5522340695608022,0.22969027671997969
outcome_aware,5,0.1,0.05,0.03,0.06,3.0321324913656276,1.0042206143691292,0.10256410256410256,0.5511551155115512,0.23045189134298044
outcome_aware,5,0.3,0.05,0.0,0.03,3.032376503658901,1.00479182533638,0.1033891850723534,0.5523610053313024,0.23197512058898198
outcome_aware,5,0.3,0.05,0.1,0.03,3.032416098575424,1.006188118811881,0.10231023102310231,0.5544554455445545,0.22924600152322924
outcome_aware,5,0.4,0.05,0.0,0.0,3.03250166155566,1.0051408987052552,0.1031987814166032,0.5531860878395531,0.2310865701954811
outcome_aware,4,0.4,0.05,0.03,0.06,3.032619557133754,1.0028877887788779,0.10573749682660574,0.5498857578065499,0.23406956080223407
outcome_aware,5,0.3,0.05,0.1,0.01,3.032984149989145,1.0076796141152577,0.10173902005585174,0.5554074638233054,0.22937293729372937
outcome_aware,5,0.2,0.05,0.06,0.06,3.033037426325817,1.00479182533638,0.10211982736735212,0.5519167301345519,0.22975374460522976
outcome_aware,4,0.1,0.0,0.0,0.01,3.0331367668707605,1.0022531099263772,0.10516628585935517,0.5465854277735466,0.23476770753998477
outcome_aware,4,0.3,0.0,0.0,0.01,3.0331367668707605,1.0022531099263772,0.10516628585935517,0.5465854277735466,0.23476770753998477
outcome_aware,4,0.2,0.0,0.0,0.01,3.0331367668707605,1.0022531099263772,0.10516628585935517,0.5465854277735466,0.23476770753998477
outcome_aware,4,0.4,0.0,0.0,0.01,3.0331367668707605,1.0022531099263772,0.10516628585935517,0.5465854277735466,0.23476770753998477
outcome_aware,4,0.0,0.0,0.0,0.01,3.0331367668707605,1.0022531099263772,0.10516628585935517,0.5465854277735466,0.23476770753998477
outcome_aware,5,0.3,0.05,0.03,0.03,3.033196272696048,1.00504569687738,0.10307184564610307,0.5526783447575527,0.23064229499873065
outcome_aware,5,0.1,0.05,0.06,0.06,3.0332563089060445,1.00498222899213,0.10186595582635187,0.5518532622493019,0.22943640517897942
outcome_aware,4,0.0,0.0,0.0,0.0,3.0333723912032,1.0028560548362528,0.10472201066260473,0.5467758314292968,0.23400609291698402
outcome_aware,4,0.2,0.0,0.0,0.0,3.0333723912032,1.0028560548362528,0.10472201066260473,0.5467758314292968,0.23400609291698402
outcome_aware,4,0.4,0.0,0.0,0.0,3.0333723912032,1.0028560548362528,0.10472201066260473,0.5467758314292968,0.23400609291698402
outcome_aware,4,0.3,0.0,0.0,0.0,3.0333723912032,1.0028560548362528,0.10472201066260473,0.5467758314292968,0.23400609291698402
outcome_aware,4,0.1,0.0,0.0,0.0,3.0333723912032,1.0028560548362528,0.10472201066260473,0.5467758314292968,0.23400609291698402
outcome_aware,5,0.3,0.05,0.06,0.03,3.0334529165844364,1.0057121096725057,0.1025006346788525,0.5531226199543031,0.22943640517897942
outcome_aware,4,0.4,0.05,0.06,0.06,3.0334678215878492,1.0034272658035035,0.10491241431835491,0.5505204366590505,0.2326097994414826
outcome_aware,5,0.3,0.05,0.1,0.06,3.033563584699221,1.00485529322163,0.1025006346788525,0.5522340695608022,0.2288017263264788
outcome_aware,5,0.4,0.05,0.0,0.01,3.033862300247146,1.00498222899213,0.10326224930185327,0.5523610053313024,0.2314039096217314
outcome_aware,5,0.4,0.05,0.06,0.0,3.034060954173356,1.0064419903528814,0.10218329525260218,0.553947702462554,0.22937293729372937
outcome_aware,5,0.4,0.05,0.03,0.01,3.034115789497341,1.0054265041888804,0.10288144199035289,0.5527418126428028,0.22975374460522976
outcome_aware,5,0.4,0.05,0.03,0.0,3.0343638507112627,1.006188118811881,0.10288144199035289,0.5534399593805535,0.2301980198019802
outcome_aware,4,0.3,0.0,0.03,0.01,3.034726220411897,1.0032685960903782,0.10465854277735466,0.5472835745112973,0.23362528560548362
outcome_aware,4,0.1,0.0,0.03,0.01,3.034726220411897,1.0032685960903782,0.10465854277735466,0.5472835745112973,0.23362528560548362
outcome_aware,4,0.4,0.0,0.03,0.01,3.034726220411897,1.0032685960903782,0.10465854277735466,0.5472835745112973,0.23362528560548362
outcome_aware,4,0.2,0.0,0.03,0.01,3.034726220411897,1.0032685960903782,0.10465854277735466,0.5472835745112973,0.23362528560548362
outcome_aware,4,0.0,0.0,0.03,0.01,3.034726220411897,1.0032685960903782,0.10465854277735466,0.5472835745112973,0.23362528560548362
outcome_aware,4,0.0,0.0,0.03,0.03,3.0347834930104134,1.0025069814673775,0.10535668951510535,0.5464584920030464,0.23445036811373446
outcome_aware,4,0.2,0.0,0.03,0.03,3.0347834930104134,1.0025069814673775,0.10535668951510535,0.5464584920030464,0.23445036811373446
outcome_aware,4,0.1,0.0,0.03,0.03,3.0347834930104134,1.0025069814673775,0.10535668951510535,0.5464584920030464,0.23445036811373446
outcome_aware,4,0.3,0.0,0.03,0.03,3.0347834930104134,1.0025069814673775,0.10535668951510535,0.5464584920030464,0.23445036811373446
outcome_aware,4,0.4,0.0,0.03,0.03,3.0347834930104134,1.0025069814673775,0.10535668951510535,0.5464584920030464,0.23445036811373446
outcome_aware,5,0.4,0.05,0.06,0.01,3.0348689241599867,1.006124650926631,0.10205635948210205,0.5532495557248033,0.22905559786747906
outcome_aware,5,0.3,0.05,0.0,0.06,3.0349271400393447,1.004030210713379,0.1033891850723534,0.5502030972328003,0.23222899212998224
outcome_aware,5,0.3,0.05,0.1,0.0,3.0349535800081804,1.0081556232546331,0.10186595582635187,0.5554709317085554,0.22924600152322924
outcome_aware,4,0.3,0.0,0.06,0.0,3.0352464033793205,1.0042523483117543,0.10396039603960396,0.5486164001015487,0.23286367098248287
outcome_aware,4,0.1,0.0,0.06,0.0,3.0352464033793205,1.0042523483117543,0.10396039603960396,0.5486164001015487,0.23286367098248287
outcome_aware,4,0.2,0.0,0.06,0.0,3.0352464033793205,1.0042523483117543,0.10396039603960396,0.5486164001015487,0.23286367098248287
outcome_aware,4,0.0,0.0,0.06,0.0,3.0352464033793205,1.0042523483117543,0.10396039603960396,0.5486164001015487,0.23286367098248287
outcome_aware,4,0.4,0.0,0.06,0.0,3.0352464033793205,1.0042523483117543,0.10396039603960396,0.5486164001015487,0.23286367098248287
outcome_aware,5,0.4,0.05,0.0,0.03,3.0353424881521343,1.0046648895658796,0.1033891850723534,0.5512185833968012,0.23172124904798172
outcome_aware,5,0.4,0.05,0.06,0.03,3.0355609827526058,1.0054582381315054,0.10281797410510282,0.5524879411018024,0.22962680883472963
outcome_aware,5,0.4,0.05,0.03,0.03,3.0356629748481425,1.004887027164255,0.10313531353135313,0.5517897943640518,0.23057882711348057
outcome_aware,5,0.4,0.05,0.1,0.01,3.0357812886090803,1.0075209444021325,0.10192942371160194,0.5545823813150546,0.22937293729372937
outcome_aware,5,0.4,0.05,0.1,0.03,3.0360186922410115,1.006124650926631,0.1025006346788525,0.5536303630363036,0.22937293729372937
outcome_aware,4,0.4,0.0,0.03,0.0,3.0362225005594667,1.0036811373445036,0.10472201066260473,0.5472835745112973,0.23337141406448336
outcome_aware,4,0.1,0.0,0.03,0.0,3.0362225005594667,1.0036811373445036,0.10472201066260473,0.5472835745112973,0.23337141406448336
outcome_aware,4,0.3,0.0,0.03,0.0,3.0362225005594667,1.0036811373445036,0.10472201066260473,0.5472835745112973,0.23337141406448336
outcome_aware,4,0.0,0.0,0.03,0.0,3.0362225005594667,1.0036811373445036,0.10472201066260473,0.5472835745112973,0.23337141406448336
outcome_aware,4,0.2,0.0,0.03,0.0,3.0362225005594667,1.0036811373445036,0.10472201066260473,0.5472835745112973,0.23337141406448336
outcome_aware,4,0.4,0.0,0.06,0.03,3.036466851173327,1.0033637979182533,0.10446813912160446,0.5470297029702971,0.23324447829398323
outcome_aware,4,0.1,0.0,0.06,0.03,3.036466851173327,1.0033637979182533,0.10446813912160446,0.5470297029702971,0.23324447829398323
outcome_aware,4,0.3,0.0,0.06,0.03,3.036466851173327,1.0033637979182533,0.10446813912160446,0.5470297029702971,0.23324447829398323
outcome_aware,4,0.0,0.0,0.06,0.03,3.036466851173327,1.0033637979182533,0.10446813912160446,0.5470297029702971,0.23324447829398323
outcome_aware,4,0.2,0.0,0.06,0.03,3.036466851173327,1.0033637979182533,0.10446813912160446,0.5470297029702971,0.23324447829398323
outcome_aware,4,0.3,0.0,0.06,0.01,3.036471656155289,1.003998476770754,0.10389692815435389,0.547918253363798,0.23248286367098248
outcome_aware,4,0.1,0.0,0.06,0.01,3.036471656155289,1.003998476770754,0.10389692815435389,0.547918253363798,0.23248286367098248
outcome_aware,4,0.0,0.0,0.06,0.01,3.036471656155289,1.003998476770754,0.10389692815435389,0.547918253363798,0.23248286367098248
outcome_aware,4,0.2,0.0,0.06,0.01,3.036471656155289,1.003998476770754,0.10389692815435389,0.547918253363798,0.23248286367098248
outcome_aware,4,0.4,0.0,0.06,0.01,3.036471656155289,1.003998476770754,0.10389692815435389,0.547918253363798,0.23248286367098248
outcome_aware,5,0.3,0.05,0.06,0.06,3.0365116431153862,1.00491876110688,0.10237369890835238,0.5512185833968012,0.22969027671997969
outcome_aware,5,0.3,0.05,0.03,0.06,3.0366462850160443,1.0042840822543793,0.10313531353135313,0.5503935008885504,0.23089616653973088
outcome_aware,5,0.4,0.05,0.0,0.06,3.0371068098540723,1.0037763391723789,0.10364305661335364,0.5495049504950495,0.2322924600152323
outcome_aware,4,0.4,0.0,0.0,0.03,3.03719781351912,1.0020944402132521,0.10580096471185581,0.5447448591012948,0.2348946433104849
outcome_aware,4,0.1,0.0,0.0,0.03,3.03719781351912,1.0020944402132521,0.10580096471185581,0.5447448591012948,0.2348946433104849
outcome_aware,4,0.3,0.0,0.0,0.03,3.03719781351912,1.0020944402132521,0.10580096471185581,0.5447448591012948,0.2348946433104849
outcome_aware,4,0.0,0.0,0.0,0.03,3.03719781351912,1.0020944402132521,0.10580096471185581,0.5447448591012948,0.2348946433104849
outcome_aware,4,0.2,0.0,0.0,0.03,3.03719781351912,1.0020944402132521,0.10580096471185581,0.5447448591012948,0.2348946433104849
outcome_aware,5,0.4,0.05,0.1,0.06,3.037286283065966,1.004823559279005,0.10269103833460269,0.5514724549378015,0.22905559786747906
outcome_aware,5,0.4,0.05,0.1,0.0,3.03771922525628,1.0079652195988829,0.10199289159685199,0.5545189134298045,0.2291190657527291
outcome_aware,4,0.0,0.0,0.06,0.06,3.037739169244386,1.0023483117542524,0.10484894643310484,0.5461411525767962,0.23394262503173394
outcome_aware,4,0.1,0.0,0.06,0.06,3.037739169244386,1.0023483117542524,0.10484894643310484,0.5461411525767962,0.23394262503173394
outcome_aware,4,0.4,0.0,0.06,0.06,3.037739169244386,1.0023483117542524,0.10484894643310484,0.5461411525767962,0.23394262503173394
outcome_aware,4,0.3,0.0,0.06,0.06,3.037739169244386,1.0023483117542524,0.10484894643310484,0.5461411525767962,0.23394262503173394
outcome_aware,4,0.2,0.0,0.06,0.06,3.037739169244386,1.0023483117542524,0.10484894643310484,0.5461411525767962,0.23394262503173394
outcome_aware,5,0.4,0.05,0.03,0.06,3.0381903707002675,1.004061944656004,0.10345265295760345,0.5498857578065499,0.23115003808073115
outcome_aware,5,0.3,0.0,0.0,0.0,3.039133911882724,1.003903274942879,0.10269103833460269,0.5467758314292968,0.23134044173648133
outcome_aware,5,0.2,0.0,0.0,0.0,3.039133911882724,1.003903274942879,0.10269103833460269,0.5467758314292968,0.23134044173648133
outcome_aware,5,0.1,0.0,0.0,0.0,3.039133911882724,1.003903274942879,0.10269103833460269,0.5467758314292968,0.23134044173648133
outcome_aware,5,0.0,0.0,0.0,0.0,3.039133911882724,1.003903274942879,0.10269103833460269,0.5467758314292968,0.23134044173648133
outcome_aware,5,0.4,0.0,0.0,0.0,3.039133911882724,1.003903274942879,0.10269103833460269,0.5467758314292968,0.23134044173648133
outcome_aware,4,0.4,0.0,0.1,0.06,3.0393022798591476,1.0032051282051282,0.10434120335110435,0.5467123635440467,0.23267326732673269
outcome_aware,4,0.0,0.0,0.1,0.06,3.0393022798591476,1.0032051282051282,0.10434120335110435,0.5467123635440467,0.23267326732673269
outcome_aware,4,0.3,0.0,0.1,0.06,3.0393022798591476,1.0032051282051282,0.10434120335110435,0.5467123635440467,0.23267326732673269
outcome_aware,4,0.2,0.0,0.1,0.06,3.0393022798591476,1.0032051282051282,0.10434120335110435,0.5467123635440467,0.23267326732673269
outcome_aware,4,0.1,0.0,0.1,0.06,3.0393022798591476,1.0032051282051282,0.10434120335110435,0.5467123635440467,0.23267326732673269
outcome_aware,5,0.3,0.0,0.0,0.01,3.0393355783131675,1.0035224676313785,0.103008377760853,0.5465854277735466,0.23197512058898198
outcome_aware,5,0.4,0.0,0.0,0.01,3.0393355783131675,1.0035224676313785,0.103008377760853,0.5465854277735466,0.23197512058898198
outcome_aware,5,0.2,0.0,0.0,0.01,3.0393355783131675,1.0035224676313785,0.103008377760853,0.5465854277735466,0.23197512058898198
outcome_aware,5,0.0,0.0,0.0,0.01,3.0393355783131675,1.0035224676313785,0.103008377760853,0.5465854277735466,0.23197512058898198
outcome_aware,5,0.1,0.0,0.0,0.01,3.0393355783131675,1.0035224676313785,0.103008377760853,0.5465854277735466,0.23197512058898198
outcome_aware,5,0.4,0.05,0.06,0.06,3.039740457414886,1.004823559279005,0.10262757044935263,0.5505204366590505,0.22994414826097995
outcome_aware,4,0.1,0.0,0.1,0.03,3.0403947836323435,1.0044427519675045,0.10402386392485402,0.5475374460522975,0.2321020563594821
outcome_aware,4,0.4,0.0,0.1,0.03,3.0403947836323435,1.0044427519675045,0.10402386392485402,0.5475374460522975,0.2321020563594821
outcome_aware,4,0.3,0.0,0.1,0.03,3.0403947836323435,1.0044427519675045,0.10402386392485402,0.5475374460522975,0.2321020563594821
outcome_aware,4,0.2,0.0,0.1,0.03,3.0403947836323435,1.0044427519675045,0.10402386392485402,0.5475374460522975,0.2321020563594821
outcome_aware,4,0.0,0.0,0.1,0.03,3.0403947836323435,1.0044427519675045,0.10402386392485402,0.5475374460522975,0.2321020563594821
outcome_aware,5,0.2,0.0,0.03,0.01,3.0405769154644853,1.0044110180248793,0.10262757044935263,0.5472835745112973,0.23083269865448083
outcome_aware,5,0.3,0.0,0.03,0.01,3.0405769154644853,1.0044110180248793,0.10262757044935263,0.5472835745112973,0.23083269865448083
outcome_aware,5,0.1,0.0,0.03,0.01,3.0405769154644853,1.0044110180248793,0.10262757044935263,0.5472835745112973,0.23083269865448083
outcome_aware,5,0.0,0.0,0.03,0.01,3.0405769154644853,1.0044110180248793,0.10262757044935263,0.5472835745112973,0.23083269865448083
outcome_aware,5,0.4,0.0,0.03,0.01,3.0405769154644853,1.0044110180248793,0.10262757044935263,0.5472835745112973,0.23083269865448083
outcome_aware,5,0.0,0.0,0.03,0.03,3.0408356746343252,1.0037128712871286,0.10294490987560294,0.5464584920030464,0.23146737750698146
outcome_aware,5,0.1,0.0,0.03,0.03,3.0408356746343252,1.0037128712871286,0.10294490987560294,0.5464584920030464,0.23146737750698146
outcome_aware,5,0.4,0.0,0.03,0.03,3.0408356746343252,1.0037128712871286,0.10294490987560294,0.5464584920030464,0.23146737750698146
outcome_aware,5,0.3,0.0,0.03,0.03,3.0408356746343252,1.0037128712871286,0.10294490987560294,0.5464584920030464,0.23146737750698146
outcome_aware,5,0.2,0.0,0.03,0.03,3.0408356746343252,1.0037128712871286,0.10294490987560294,0.5464584920030464,0.23146737750698146
outcome_aware,4,0.3,0.0,0.1,0.0,3.0414040874514043,1.005965981213506,0.10402386392485402,0.5489337395277989,0.23203858847423203
outcome_aware,4,0.4,0.0,0.1,0.0,3.0414040874514043,1.005965981213506,0.10402386392485402,0.5489337395277989,0.23203858847423203
outcome_aware,4,0.1,0.0,0.1,0.0,3.0414040874514043,1.005965981213506,0.10402386392485402,0.5489337395277989,0.23203858847423203
outcome_aware,4,0.2,0.0,0.1,0.0,3.0414040874514043,1.005965981213506,0.10402386392485402,0.5489337395277989,0.23203858847423203
outcome_aware,4,0.0,0.0,0.1,0.0,3.0414040874514043,1.005965981213506,0.10402386392485402,0.5489337395277989,0.23203858847423203
outcome_aware,4,0.3,0.0,0.03,0.06,3.0416929681231286,1.002030972328002,0.10580096471185581,0.5439832444782939,0.23476770753998477
outcome_aware,4,0.2,0.0,0.03,0.06,3.0416929681231286,1.002030972328002,0.10580096471185581,0.5439832444782939,0.23476770753998477
outcome_aware,4,0.0,0.0,0.03,0.06,3.0416929681231286,1.002030972328002,0.10580096471185581,0.5439832444782939,0.23476770753998477
outcome_aware,4,0.1,0.0,0.03,0.06,3.0416929681231286,1.002030972328002,0.10580096471185581,0.5439832444782939,0.23476770753998477
outcome_aware,4,0.4,0.0,0.03,0.06,3.0416929681231286,1.002030972328002,0.10580096471185581,0.5439832444782939,0.23476770753998477
outcome_aware,5,0.4,0.0,0.06,0.0,3.041730628823937,1.0056486417872557,0.1018024879411018,0.5486164001015487,0.23013455191673013
outcome_aware,5,0.0,0.0,0.06,0.0,3.041730628823937,1.0056486417872557,0.1018024879411018,0.5486164001015487,0.23013455191673013
outcome_aware,5,0.2,0.0,0.06,0.0,3.041730628823937,1.0056486417872557,0.1018024879411018,0.5486164001015487,0.23013455191673013
outcome_aware,5,0.1,0.0,0.06,0.0,3.041730628823937,1.0056486417872557,0.1018024879411018,0.5486164001015487,0.23013455191673013
outcome_aware,5,0.3,0.0,0.06,0.0,3.041730628823937,1.0056486417872557,0.1018024879411018,0.5486164001015487,0.23013455191673013
outcome_aware,4,0.1,0.0,0.1,0.01,3.0422126050351017,1.0056169078446306,0.10376999238385377,0.5482355927900482,0.23172124904798172
outcome_aware,4,0.2,0.0,0.1,0.01,3.0422126050351017,1.0056169078446306,0.10376999238385377,0.5482355927900482,0.23172124904798172
outcome_aware,4,0.0,0.0,0.1,0.01,3.0422126050351017,1.0056169078446306,0.10376999238385377,0.5482355927900482,0.23172124904798172
outcome_aware,4,0.3,0.0,0.1,0.01,3.0422126050351017,1.0056169078446306,0.10376999238385377,0.5482355927900482,0.23172124904798172
outcome_aware,4,0.4,0.0,0.1,0.01,3.0422126050351017,1.0056169078446306,0.10376999238385377,0.5482355927900482,0.23172124904798172
outcome_aware,5,0.3,0.0,0.03,0.0,3.042426062247653,1.004950495049505,0.10262757044935263,0.5472835745112973,0.23064229499873065
outcome_aware,5,0.2,0.0,0.03,0.0,3.042426062247653,1.004950495049505,0.10262757044935263,0.5472835745112973,0.23064229499873065
outcome_aware,5,0.0,0.0,0.03,0.0,3.042426062247653,1.004950495049505,0.10262757044935263,0.5472835745112973,0.23064229499873065
outcome_aware,5,0.1,0.0,0.03,0.0,3.042426062247653,1.004950495049505,0.10262757044935263,0.5472835745112973,0.23064229499873065
outcome_aware,5,0.4,0.0,0.03,0.0,3.042426062247653,1.004950495049505,0.10262757044935263,0.5472835745112973,0.23064229499873065
outcome_aware,5,0.3,0.0,0.06,0.01,3.042718060123269,1.0054265041888804,0.10173902005585174,0.547918253363798,0.22975374460522976
outcome_aware,5,0.0,0.0,0.06,0.01,3.042718060123269,1.0054265041888804,0.10173902005585174,0.547918253363798,0.22975374460522976
outcome_aware,5,0.2,0.0,0.06,0.01,3.042718060123269,1.0054265041888804,0.10173902005585174,0.547918253363798,0.22975374460522976
outcome_aware,5,0.1,0.0,0.06,0.01,3.042718060123269,1.0054265041888804,0.10173902005585174,0.547918253363798,0.22975374460522976
outcome_aware,5,0.4,0.0,0.06,0.01,3.042718060123269,1.0054265041888804,0.10173902005585174,0.547918253363798,0.22975374460522976
outcome_aware,5,0.4,0.0,0.06,0.03,3.042970447825358,1.00479182533638,0.10224676313785225,0.5470297029702971,0.2303884234577304
outcome_aware,5,0.0,0.0,0.06,0.03,3.042970447825358,1.00479182533638,0.10224676313785225,0.5470297029702971,0.2303884234577304
outcome_aware,5,0.1,0.0,0.06,0.03,3.042970447825358,1.00479182533638,0.10224676313785225,0.5470297029702971,0.2303884234577304
outcome_aware,5,0.2,0.0,0.06,0.03,3.042970447825358,1.00479182533638,0.10224676313785225,0.5470297029702971,0.2303884234577304
outcome_aware,5,0.3,0.0,0.06,0.03,3.042970447825358,1.00479182533638,0.10224676313785225,0.5470297029702971,0.2303884234577304
outcome_aware,5,0.3,0.0,0.0,0.03,3.0433198168279145,1.0033320639756282,0.10364305661335364,0.5447448591012948,0.2321020563594821
outcome_aware,5,0.1,0.0,0.0,0.03,3.0433198168279145,1.0033320639756282,0.10364305661335364,0.5447448591012948,0.2321020563594821
outcome_aware,5,0.4,0.0,0.0,0.03,3.0433198168279145,1.0033320639756282,0.10364305661335364,0.5447448591012948,0.2321020563594821
outcome_aware,5,0.2,0.0,0.0,0.03,3.0433198168279145,1.0033320639756282,0.10364305661335364,0.5447448591012948,0.2321020563594821
outcome_aware,5,0.0,0.0,0.0,0.03,3.0433198168279145,1.0033320639756282,0.10364305661335364,0.5447448591012948,0.2321020563594821
outcome_aware,5,0.1,0.0,0.06,0.06,3.0440118050714227,1.0037446052297538,0.10256410256410256,0.5461411525767962,0.23127697385123128
outcome_aware,5,0.2,0.0,0.06,0.06,3.0440118050714227,1.0037446052297538,0.10256410256410256,0.5461411525767962,0.23127697385123128
outcome_aware,5,0.0,0.0,0.06,0.06,3.0440118050714227,1.0037446052297538,0.10256410256410256,0.5461411525767962,0.23127697385123128
outcome_aware,5,0.3,0.0,0.06,0.06,3.0440118050714227,1.0037446052297538,0.10256410256410256,0.5461411525767962,0.23127697385123128
outcome_aware,5,0.4,0.0,0.06,0.06,3.0440118050714227,1.0037446052297538,0.10256410256410256,0.5461411525767962,0.23127697385123128
outcome_aware,5,0.2,0.0,0.1,0.06,3.045003101119162,1.0044744859101296,0.10205635948210205,0.5467123635440467,0.22981721249047982
outcome_aware,5,0.1,0.0,0.1,0.06,3.045003101119162,1.0044744859101296,0.10205635948210205,0.5467123635440467,0.22981721249047982
outcome_aware,5,0.4,0.0,0.1,0.06,3.045003101119162,1.0044744859101296,0.10205635948210205,0.5467123635440467,0.22981721249047982
outcome_aware,5,0.0,0.0,0.1,0.06,3.045003101119162,1.0044744859101296,0.10205635948210205,0.5467123635440467,0.22981721249047982
outcome_aware,5,0.3,0.0,0.1,0.06,3.045003101119162,1.0044744859101296,0.10205635948210205,0.5467123635440467,0.22981721249047982
outcome_aware,4,0.3,0.0,0.0,0.06,3.0452477510816998,1.0018088347296268,0.107006854531607,0.542015740035542,0.23629093678598628
outcome_aware,4,0.4,0.0,0.0,0.06,3.0452477510816998,1.0018088347296268,0.107006854531607,0.542015740035542,0.23629093678598628
outcome_aware,4,0.2,0.0,0.0,0.06,3.0452477510816998,1.0018088347296268,0.107006854531607,0.542015740035542,0.23629093678598628
outcome_aware,4,0.1,0.0,0.0,0.06,3.0452477510816998,1.0018088347296268,0.107006854531607,0.542015740035542,0.23629093678598628
outcome_aware,4,0.0,0.0,0.0,0.06,3.0452477510816998,1.0018088347296268,0.107006854531607,0.542015740035542,0.23629093678598628
outcome_aware,5,0.0,0.0,0.1,0.03,3.0459483145995168,1.0058390454430057,0.10173902005585174,0.5475374460522975,0.22943640517897942
outcome_aware,5,0.4,0.0,0.1,0.03,3.0459483145995168,1.0058390454430057,0.10173902005585174,0.5475374460522975,0.22943640517897942
outcome_aware,5,0.3,0.0,0.1,0.03,3.0459483145995168,1.0058390454430057,0.10173902005585174,0.5475374460522975,0.22943640517897942
outcome_aware,5,0.2,0.0,0.1,0.03,3.0459483145995168,1.0058390454430057,0.10173902005585174,0.5475374460522975,0.22943640517897942
outcome_aware,5,0.1,0.0,0.1,0.03,3.0459483145995168,1.0058390454430057,0.10173902005585174,0.5475374460522975,0.22943640517897942
outcome_aware,5,0.2,0.0,0.03,0.06,3.047263781689642,1.0032051282051282,0.10351612084285351,0.5439832444782939,0.23184818481848185
outcome_aware,5,0.0,0.0,0.03,0.06,3.047263781689642,1.0032051282051282,0.10351612084285351,0.5439832444782939,0.23184818481848185
outcome_aware,5,0.1,0.0,0.03,0.06,3.047263781689642,1.0032051282051282,0.10351612084285351,0.5439832444782939,0.23184818481848185
outcome_aware,5,0.3,0.0,0.03,0.06,3.047263781689642,1.0032051282051282,0.10351612084285351,0.5439832444782939,0.23184818481848185
outcome_aware,5,0.4,0.0,0.03,0.06,3.047263781689642,1.0032051282051282,0.10351612084285351,0.5439832444782939,0.23184818481848185
outcome_aware,5,0.2,0.0,0.1,0.0,3.048321259445324,1.0076161462300077,0.1018024879411018,0.5489337395277989,0.22943640517897942
outcome_aware,5,0.0,0.0,0.1,0.0,3.048321259445324,1.0076161462300077,0.1018024879411018,0.5489337395277989,0.22943640517897942
outcome_aware,5,0.3,0.0,0.1,0.0,3.048321259445324,1.0076161462300077,0.1018024879411018,0.5489337395277989,0.22943640517897942
outcome_aware,5,0.4,0.0,0.1,0.0,3.048321259445324,1.0076161462300077,0.1018024879411018,0.5489337395277989,0.22943640517897942
outcome_aware,5,0.1,0.0,0.1,0.0,3.048321259445324,1.0076161462300077,0.1018024879411018,0.5489337395277989,0.22943640517897942
outcome_aware,5,0.0,0.0,0.1,0.01,3.0490379083119596,1.0072988068037574,0.10161208428535161,0.5482355927900482,0.22930946940847932
outcome_aware,5,0.1,0.0,0.1,0.01,3.0490379083119596,1.0072988068037574,0.10161208428535161,0.5482355927900482,0.22930946940847932
outcome_aware,5,0.2,0.0,0.1,0.01,3.0490379083119596,1.0072988068037574,0.10161208428535161,0.5482355927900482,0.22930946940847932
outcome_aware,5,0.3,0.0,0.1,0.01,3.0490379083119596,1.0072988068037574,0.10161208428535161,0.5482355927900482,0.22930946940847932
outcome_aware,5,0.4,0.0,0.1,0.01,3.0490379083119596,1.0072988068037574,0.10161208428535161,0.5482355927900482,0.22930946940847932
outcome_aware,5,0.4,0.0,0.0,0.06,3.0509939251865257,1.0030464584920031,0.10446813912160446,0.542015740035542,0.2333079461792333
outcome_aware,5,0.3,0.0,0.0,0.06,3.0509939251865257,1.0030464584920031,0.10446813912160446,0.542015740035542,0.2333079461792333
outcome_aware,5,0.1,0.0,0.0,0.06,3.0509939251865257,1.0030464584920031,0.10446813912160446,0.542015740035542,0.2333079461792333
outcome_aware,5,0.0,0.0,0.0,0.06,3.0509939251865257,1.0030464584920031,0.10446813912160446,0.542015740035542,0.2333079461792333
outcome_aware,5,0.2,0.0,0.0,0.06,3.0509939251865257,1.0030464584920031,0.10446813912160446,0.542015740035542,0.2333079461792333
