mode,max_score,lambda_blend,shared_lambda,classifier_power,prior_power,dixon_rho,AW-MAE,MAE_raw_component,exact_acc,outcome_acc,goal_diff_acc
dixon_bivar_expected_awmae,5,0.5,0.03,0.0,0.0,-0.15,2.9280426755407793,1.0041254125412542,0.11341711094186342,0.5839680121858339,0.23781416603198782
dixon_bivar_expected_awmae,5,0.5,0.03,0.0,0.0,0.05,2.928098302224845,1.0102817974105103,0.1097994414826098,0.5924092409240924,0.23495811119573495
dixon_bivar_expected_awmae,5,1.0,0.1,0.0,0.25,0.0,2.9281326599879063,1.0088855039350089,0.11741558771261741,0.5875222137598375,0.2404163493272404
dixon_bivar_expected_awmae,4,0.75,0.03,0.0,0.0,0.05,2.928165839835988,1.0134234577303884,0.11221122112211221,0.5920919014978421,0.2376237623762376
dixon_bivar_expected_awmae,5,0.5,0.0,0.0,0.0,0.05,2.928188460939987,1.0115194211728866,0.10941863417110942,0.5932343234323433,0.23464077176948464
dixon_bivar_expected_awmae,4,1.0,0.0,0.0,0.25,0.1,2.9282572361879153,1.0156765676567656,0.11627316577811628,0.5918380299568419,0.24022594567149022
dixon_bivar_expected_awmae,5,0.5,0.0,0.0,0.0,-0.1,2.9283029185167715,1.0068862655496318,0.11246509266311247,0.587966488956588,0.2376872302614877
dixon_bivar_expected_awmae,5,0.75,0.03,0.0,0.0,0.05,2.9283202307890126,1.0104722010662606,0.10948210205635948,0.5933612592028433,0.23267326732673269
dixon_bivar_expected_awmae,5,0.5,0.0,0.0,0.0,-0.05,2.9283923402526373,1.0078382838283828,0.11202081746636203,0.58999746128459,0.236989083523737
dixon_bivar_expected_awmae,4,0.5,0.15,0.0,0.0,0.05,2.9283994271404055,1.0079334856562578,0.11405178979436405,0.5864432597105864,0.23895658796648897
dixon_bivar_expected_awmae,5,0.5,0.03,0.0,0.0,0.0,2.928430681435377,1.0087903021071338,0.11125920284336126,0.5914572226453415,0.23654480832698654
dixon_bivar_expected_awmae,5,1.0,0.0,0.0,0.25,-0.05,2.928479808680472,1.0093615130743843,0.11785986290936785,0.5872048743335873,0.24162223914699163
dixon_bivar_expected_awmae,4,0.75,0.0,0.0,0.0,0.0,2.9284838962814197,1.013010916476263,0.11252856054836252,0.591012947448591,0.2383853769992384
dixon_bivar_expected_awmae,4,0.75,0.1,0.0,0.0,-0.15,2.9284923055224494,1.0046331556232546,0.11576542269611577,0.5802234069560802,0.23997207413048996
dixon_bivar_expected_awmae,5,1.0,0.03,0.0,0.25,-0.05,2.928512260988514,1.0095519167301346,0.11741558771261741,0.5871414064483371,0.24143183549124142
dixon_bivar_expected_awmae,4,0.75,0.03,0.0,0.0,0.1,2.928572964441136,1.0140898705255141,0.11119573495811119,0.5932977913175933,0.23584666158923584
dixon_bivar_expected_awmae,5,0.25,0.15,0.0,0.0,0.1,2.9285753071140905,1.0074574765168824,0.1117034780401117,0.5901243970550901,0.23667174409748667
dixon_bivar_expected_awmae,5,0.75,0.15,0.0,0.0,0.1,2.9285944455119868,1.0089489718202589,0.10903782685960904,0.5928535161208428,0.23222899212998224
dixon_bivar_expected_awmae,4,0.5,0.15,0.0,0.0,0.15,2.9286480955194047,1.0118050266565117,0.11214775323686214,0.5919649657273419,0.2376872302614877
dixon_bivar_expected_awmae,5,1.0,0.15,0.0,0.25,0.0,2.928662108645319,1.007076669205382,0.11824067022086825,0.586062452399086,0.24047981721249048
dixon_bivar_expected_awmae,5,0.75,0.06,0.0,0.0,0.1,2.9288112731422853,1.0116146230007617,0.10827621223660827,0.5943767453668444,0.23127697385123128
dixon_bivar_expected_awmae,4,0.5,0.15,0.0,0.0,0.0,2.928864623173052,1.0062198527545063,0.11455953287636456,0.5833333333333334,0.23927392739273928
dixon_bivar_expected_awmae,4,0.75,0.03,0.0,0.0,-0.1,2.928978424385517,1.0089489718202589,0.11424219345011424,0.5857451129728357,0.23997207413048996
dixon_bivar_expected_awmae,5,0.5,0.0,0.0,0.0,0.0,2.9290050506834113,1.0097740543285099,0.11106879918761108,0.5915841584158416,0.2361005331302361
dixon_bivar_expected_awmae,5,0.75,0.0,0.0,0.25,0.1,2.9290681046694416,1.011868494541762,0.1157019548108657,0.5895531860878396,0.23832190911398832
dixon_bivar_expected_awmae,4,0.75,0.06,0.0,0.0,0.15,2.929068624752503,1.0143754760091395,0.11043412033511044,0.5937420665143437,0.23356181772023357
dixon_bivar_expected_awmae,5,1.0,0.1,0.0,0.0,0.15,2.9291333739338854,1.012979182533638,0.10637217567910637,0.5967250571210967,0.22975374460522976
dixon_bivar_expected_awmae,5,0.75,0.15,0.0,0.25,0.0,2.9291993853775744,1.006124650926631,0.11874841330286875,0.5834602691038334,0.2407971566387408
dixon_bivar_expected_awmae,5,0.75,0.15,0.0,0.25,0.05,2.9293131068314198,1.0080921553693831,0.11678090886011679,0.5855547093170855,0.2394008631632394
dixon_bivar_expected_awmae,5,0.25,0.06,0.0,0.0,0.15,2.9293196779276136,1.0117098248286367,0.10960903782685961,0.5941863417110942,0.23464077176948464
dixon_bivar_expected_awmae,4,0.5,0.1,0.0,0.0,0.0,2.9296329078202468,1.0078382838283828,0.11405178979436405,0.5852373698908352,0.23914699162223915
dixon_bivar_expected_awmae,4,1.0,0.15,0.0,0.25,0.15,2.9298584430148336,1.0132647880172632,0.1169078446306169,0.5906321401370906,0.2381949733434882
dixon_bivar_expected_awmae,5,0.5,0.03,0.0,0.0,0.15,2.929885400267787,1.0132965219598884,0.1071972581873572,0.5952018278750952,0.2307057628839807
dixon_bivar_expected_awmae,5,0.75,0.03,0.0,0.25,0.1,2.9299785533724436,1.011106879918761,0.11633663366336634,0.588981975120589,0.23927392739273928
dixon_bivar_expected_awmae,4,1.0,0.0,0.0,0.25,0.15,2.9299826615913025,1.016850723533892,0.11417872556486418,0.5920919014978421,0.23844884488448845
dixon_bivar_expected_awmae,5,0.75,0.1,0.0,0.25,0.05,2.9300049209535106,1.0090441736481341,0.11741558771261741,0.5868240670220868,0.2406067529829906
dixon_bivar_expected_awmae,5,0.75,0.15,0.0,0.25,0.1,2.9300206384714733,1.0085998984513835,0.11684437674536684,0.5875856816450876,0.23908352373698907
dixon_bivar_expected_awmae,4,0.5,0.06,0.0,0.0,-0.05,2.930034738567588,1.0076796141152577,0.11443259710586444,0.5841584158415841,0.23952779893373952
dixon_bivar_expected_awmae,5,0.5,0.15,0.0,0.0,-0.15,2.9300424383955432,1.0012376237623761,0.11367098248286367,0.5794617923330795,0.23667174409748667
dixon_bivar_expected_awmae,4,0.75,0.0,0.0,0.0,0.1,2.9300536193725972,1.014978420919015,0.1103071845646103,0.592980451891343,0.23432343234323433
dixon_bivar_expected_awmae,5,0.75,0.03,0.0,0.0,0.15,2.9300904696998735,1.0139629347550139,0.10681645087585681,0.5961538461538461,0.23013455191673013
dixon_bivar_expected_awmae,5,0.25,0.15,0.0,0.0,0.15,2.9300990015012482,1.0091711094186342,0.11005331302361006,0.5917745620715917,0.23464077176948464
dixon_bivar_expected_awmae,5,0.25,0.1,0.0,0.0,0.15,2.9301432478611327,1.0103135313531353,0.11005331302361006,0.5927265803503428,0.23495811119573495
dixon_bivar_expected_awmae,5,0.25,0.1,0.0,0.0,0.0,2.930153030594649,1.0055534399593806,0.11386138613861387,0.5865701954810866,0.238004569687738
dixon_bivar_expected_awmae,4,0.75,0.15,0.0,0.0,-0.15,2.930170914594837,1.0024752475247525,0.11754252348311754,0.5788271134805788,0.2402894135567403
dixon_bivar_expected_awmae,5,0.75,0.1,0.0,0.25,-0.05,2.9301980545967714,1.0064419903528814,0.11951002792586951,0.5826986544808327,0.2418126428027418
dixon_bivar_expected_awmae,4,0.5,0.03,0.0,0.0,0.15,2.930399065687195,1.0154226961157655,0.10986290936785986,0.5935516628585935,0.2354023863924854
dixon_bivar_expected_awmae,5,0.75,0.1,0.0,0.0,0.15,2.9305382670396862,1.0124079715663874,0.10694338664635694,0.5946306169078446,0.22994414826097995
dixon_bivar_expected_awmae,4,0.5,0.15,0.0,0.0,0.1,2.9305386291222093,1.01009139375476,0.11335364305661336,0.5894262503173394,0.23863924854023863
dixon_bivar_expected_awmae,4,1.0,0.03,0.0,0.25,0.1,2.9305602123961663,1.0154226961157655,0.11652703731911652,0.5908225437928408,0.24035288144199035
dixon_bivar_expected_awmae,5,0.75,0.0,0.0,0.0,0.1,2.9306101838253342,1.0138677329271388,0.10687991876110688,0.5952018278750952,0.2310865701954811
dixon_bivar_expected_awmae,5,0.25,0.03,0.0,0.0,-0.05,2.9306147236465097,1.0063785224676314,0.11411525767961411,0.5861893881695862,0.23813150545823814
dixon_bivar_expected_awmae,4,0.5,0.1,0.0,0.0,0.15,2.9306617119507354,1.0133917237877634,0.11176694592536177,0.5925996445798426,0.23705255140898704
dixon_bivar_expected_awmae,4,0.75,0.0,0.0,0.0,-0.1,2.9307678106233332,1.01009139375476,0.11430566133536431,0.5865701954810866,0.2400990099009901
dixon_bivar_expected_awmae,5,0.75,0.03,0.0,0.0,0.1,2.9307860478006456,1.013106118304138,0.1071972581873572,0.5945036811373445,0.23095963442498096
dixon_bivar_expected_awmae,4,0.75,0.03,0.0,0.0,0.15,2.9308230968491014,1.0157083015993906,0.10967250571210967,0.5937420665143437,0.23356181772023357
dixon_bivar_expected_awmae,5,0.25,0.1,0.0,0.0,0.05,2.9308530226726757,1.0073940086316324,0.11278243208936278,0.5887281035795887,0.23711601929423712
dixon_bivar_expected_awmae,5,0.75,0.1,0.0,0.25,0.1,2.9308950338082953,1.009932724041635,0.11684437674536684,0.5885376999238385,0.23933739527798933
dixon_bivar_expected_awmae,4,1.0,0.06,0.0,0.25,0.1,2.930915663869638,1.0146610814927646,0.1172886519421173,0.5901243970550901,0.2404163493272404
dixon_bivar_expected_awmae,5,0.5,0.1,0.0,0.0,-0.15,2.9309630190548344,1.0027608530083778,0.1137979182533638,0.5811119573495811,0.23743335872048743
dixon_bivar_expected_awmae,5,0.25,0.03,0.0,0.0,0.15,2.931202191702992,1.0128522467631378,0.10935516628585935,0.5948844884488449,0.23464077176948464
dixon_bivar_expected_awmae,5,0.25,0.15,0.0,0.0,0.05,2.9312115369092346,1.005870779385631,0.11354404671236354,0.5874587458745875,0.23794110180248795
dixon_bivar_expected_awmae,5,1.0,0.0,0.0,0.25,-0.1,2.931280641654748,1.0092980451891342,0.11824067022086825,0.5856816450875857,0.24289159685199288
dixon_bivar_expected_awmae,5,1.0,0.1,0.0,0.25,-0.05,2.9313080828037057,1.0082825590251332,0.11798679867986799,0.5853643056613353,0.24086062452399087
dixon_bivar_expected_awmae,5,0.75,0.06,0.0,0.0,0.15,2.9313093590863413,1.0133599898451384,0.107006854531607,0.5952018278750952,0.22981721249047982
dixon_bivar_expected_awmae,5,0.5,0.15,0.0,0.25,0.1,2.9314170544320644,1.0085046966235085,0.11735211982736735,0.5846661589235846,0.2399086062452399
dixon_bivar_expected_awmae,4,0.5,0.0,0.0,0.0,0.15,2.9314681895603862,1.0172949987306423,0.10948210205635948,0.5944402132520944,0.23533891850723535
dixon_bivar_expected_awmae,5,0.25,0.0,0.0,0.0,0.15,2.9315117163499824,1.0137407971566388,0.10865701954810866,0.5952018278750952,0.2334983498349835
dixon_bivar_expected_awmae,5,0.75,0.0,0.0,0.25,0.0,2.9315292922884724,1.011138613861386,0.11652703731911652,0.5866971312515867,0.24098756029449098
dixon_bivar_expected_awmae,5,0.75,0.0,0.0,0.25,0.05,2.9315450076859286,1.0112972835745113,0.11671744097486672,0.5879030210713379,0.2399086062452399
dixon_bivar_expected_awmae,5,0.75,0.0,0.0,0.0,0.15,2.9315491610066005,1.0146293475501396,0.10713379030210714,0.5964711855800965,0.23076923076923078
dixon_bivar_expected_awmae,5,0.25,0.0,0.0,0.0,-0.05,2.93157706585675,1.0072988068037574,0.11373445036811373,0.5868240670220868,0.23806803757298806
dixon_bivar_expected_awmae,4,1.0,0.15,0.0,0.25,0.1,2.9315775805789124,1.0124397055090124,0.11785986290936785,0.5887915714648387,0.2394008631632394
dixon_bivar_expected_awmae,5,1.0,0.06,0.0,0.25,-0.05,2.9316459960379535,1.0094567149022595,0.11766945925361767,0.5861259202843361,0.24174917491749176
dixon_bivar_expected_awmae,5,0.5,0.1,0.0,0.25,0.1,2.9317309121540545,1.0097105864432596,0.11716171617161716,0.5856181772023357,0.2399086062452399
dixon_bivar_expected_awmae,5,0.75,0.06,0.0,0.25,0.05,2.931788932285633,1.0106626047220106,0.11684437674536684,0.5873318101040873,0.24047981721249048
dixon_bivar_expected_awmae,5,0.5,0.1,0.0,0.25,0.15,2.931882747882081,1.0107260726072607,0.11652703731911652,0.5880934247270881,0.23876618431073876
dixon_bivar_expected_awmae,4,0.5,0.1,0.0,0.0,0.05,2.931920722788372,1.00990099009901,0.11354404671236354,0.5882838283828383,0.23844884488448845
dixon_bivar_expected_awmae,5,0.75,0.03,0.0,0.25,0.05,2.931971965466087,1.011106879918761,0.11722518405686723,0.5877760853008378,0.24073368875349074
dixon_bivar_expected_awmae,5,0.25,0.0,0.0,0.0,0.1,2.9319786919300297,1.012154100025387,0.10986290936785986,0.5931073876618431,0.23483117542523482
dixon_bivar_expected_awmae,5,0.5,0.15,0.0,0.25,0.15,2.9320880329594936,1.0093615130743843,0.11614623000761615,0.5864432597105864,0.2383853769992384
dixon_bivar_expected_awmae,4,0.5,0.06,0.0,0.0,0.0,2.932098070706708,1.009869256156385,0.11354404671236354,0.5863163239400864,0.23876618431073876
dixon_bivar_expected_awmae,4,0.5,0.06,0.0,0.0,0.15,2.9320996407810074,1.0150736227468902,0.11043412033511044,0.5928535161208428,0.23552932216298553
dixon_bivar_expected_awmae,4,1.0,0.15,0.0,0.25,0.05,2.932282963534028,1.012122366082762,0.11906575272911907,0.5873952779893374,0.24136836760599137
dixon_bivar_expected_awmae,4,0.5,0.03,0.0,0.0,-0.05,2.9322891578218706,1.0090759075907592,0.11405178979436405,0.5846661589235846,0.23882965219598884
dixon_bivar_expected_awmae,5,0.25,0.03,0.0,0.0,0.0,2.9323064346657026,1.0078700177710078,0.11303630363036303,0.5879030210713379,0.23705255140898704
dixon_bivar_expected_awmae,5,0.25,0.03,0.0,0.0,0.1,2.9323314235898597,1.0113290175171363,0.1104975882203605,0.5925361766945926,0.23527545062198527
dixon_bivar_expected_awmae,4,0.5,0.1,0.0,0.0,0.1,2.9323346672283743,1.0117098248286367,0.11290936785986291,0.5905686722518406,0.2381949733434882
dixon_bivar_expected_awmae,5,0.25,0.06,0.0,0.0,0.0,2.932441189492923,1.0075844122873825,0.11303630363036303,0.5875856816450876,0.23756029449098756
dixon_bivar_expected_awmae,5,0.75,0.0,0.0,0.25,-0.1,2.932559516160083,1.0090759075907592,0.11874841330286875,0.5832698654480832,0.24320893627824322
dixon_bivar_expected_awmae,4,1.0,0.1,0.0,0.25,0.1,2.9325720369726618,1.0140264026402641,0.11754252348311754,0.5894897182025894,0.23965473470423965
dixon_bivar_expected_awmae,4,0.75,0.0,0.0,0.0,0.15,2.9326035184400476,1.0167555217060167,0.10903782685960904,0.5941863417110942,0.23318101040873318
dixon_bivar_expected_awmae,4,0.5,0.03,0.0,0.0,0.1,2.932637721073083,1.0142485402386392,0.11125920284336126,0.5921553693830921,0.23686214775323686
dixon_bivar_expected_awmae,5,0.5,0.0,0.0,0.0,0.15,2.932644506246814,1.0145341457222645,0.10681645087585681,0.5951383599898451,0.2301980198019802
dixon_bivar_expected_awmae,5,0.5,0.03,0.0,0.25,0.1,2.9326930833918006,1.010979944148261,0.11716171617161716,0.5871414064483371,0.23946433104848946
dixon_bivar_expected_awmae,5,0.5,0.1,0.0,0.25,0.05,2.93270966181138,1.009012439705509,0.11824067022086825,0.5844122873825844,0.24168570703224168
dixon_bivar_expected_awmae,5,0.75,0.06,0.0,0.25,-0.05,2.9327262782001693,1.0083460269103834,0.11912922061436913,0.5835237369890836,0.24238385376999239
dixon_bivar_expected_awmae,4,1.0,0.06,0.0,0.25,0.05,2.932821170952089,1.0141533384107642,0.11811373445036812,0.5887915714648387,0.24168570703224168
dixon_bivar_expected_awmae,5,0.5,0.06,0.0,0.25,0.1,2.9328515490502634,1.0103769992383853,0.1172886519421173,0.5864432597105864,0.23984513835998986
dixon_bivar_expected_awmae,5,0.75,0.06,0.0,0.25,0.0,2.932883070507125,1.0097105864432596,0.11792333079461792,0.5853643056613353,0.24168570703224168
dixon_bivar_expected_awmae,5,0.75,0.03,0.0,0.25,0.0,2.9329219948149188,1.0104087331810103,0.1170982482863671,0.5859355166285859,0.24073368875349074
dixon_bivar_expected_awmae,4,0.5,0.06,0.0,0.0,0.05,2.93295332214606,1.0114559532876364,0.11316323940086316,0.5895531860878396,0.2387027164254887
dixon_bivar_expected_awmae,4,0.5,0.1,0.0,0.0,-0.05,2.9329864410225843,1.0067593297791317,0.11525767961411526,0.5821274435135821,0.2392104595074892
dixon_bivar_expected_awmae,4,0.5,0.06,0.0,0.0,-0.1,2.933003203303423,1.0062515866971313,0.11538461538461539,0.5811754252348311,0.23997207413048996
dixon_bivar_expected_awmae,5,0.25,0.1,0.0,0.0,0.1,2.933252331978668,1.0095836506727596,0.11081492764661081,0.5906321401370906,0.23565625793348566
dixon_bivar_expected_awmae,5,0.25,0.0,0.0,0.0,0.0,2.933434286809216,1.0091393754760092,0.11284589997461285,0.5889185072353389,0.23711601929423712
dixon_bivar_expected_awmae,5,1.0,0.03,0.0,0.25,-0.1,2.93344522083,1.0087903021071338,0.11817720233561818,0.5844122873825844,0.2414953033764915
dixon_bivar_expected_awmae,5,0.25,0.06,0.0,0.0,0.05,2.9335569353226427,1.0092345773038842,0.11227468900736227,0.5896166539730896,0.2366082762122366
dixon_bivar_expected_awmae,5,0.25,0.0,0.0,0.0,0.05,2.9335987099237246,1.010979944148261,0.11113226707286113,0.591076415333841,0.23629093678598628
dixon_bivar_expected_awmae,5,0.75,0.1,0.0,0.25,0.0,2.9336190159663844,1.0087903021071338,0.11760599136836761,0.5839045443005839,0.24047981721249048
dixon_bivar_expected_awmae,5,0.5,0.06,0.0,0.25,0.05,2.9336441271911475,1.00990099009901,0.11773292713886774,0.584920030464585,0.24098756029449098
dixon_bivar_expected_awmae,5,0.5,0.06,0.0,0.25,0.15,2.93364747729207,1.0115828890581366,0.11697131251586697,0.5887281035795887,0.2387027164254887
dixon_bivar_expected_awmae,4,0.5,0.06,0.0,0.0,0.1,2.9336770279128346,1.0136773292713888,0.11176694592536177,0.5913302868748413,0.2374968266057375
dixon_bivar_expected_awmae,4,0.5,0.03,0.0,0.0,0.0,2.93368950157301,1.0111703478040113,0.11341711094186342,0.5872683422188373,0.23863924854023863
dixon_bivar_expected_awmae,5,0.75,0.06,0.0,0.25,0.1,2.9337416128518337,1.010979944148261,0.11671744097486672,0.5884107641533384,0.2387027164254887
dixon_bivar_expected_awmae,5,0.5,0.03,0.0,0.25,0.0,2.933746783130916,1.0095201827875095,0.11843107387661843,0.5834602691038334,0.24212998222899212
dixon_bivar_expected_awmae,4,0.5,0.0,0.0,0.0,0.05,2.9338587801782534,1.0137407971566388,0.11164001015486164,0.5904417364813405,0.23724295506473725
dixon_bivar_expected_awmae,4,1.0,0.0,0.0,0.25,0.05,2.933933955604444,1.01494668697639,0.11811373445036812,0.5892993145468393,0.24155877126174155
dixon_bivar_expected_awmae,5,1.0,0.15,0.0,0.25,-0.05,2.933934570105644,1.0072036049758821,0.11805026656511805,0.5833968012185834,0.24047981721249048
dixon_bivar_expected_awmae,4,0.5,0.0,0.0,0.0,0.1,2.9339459310964404,1.0157717694846409,0.11068799187611068,0.5925996445798426,0.23673521198273673
dixon_bivar_expected_awmae,5,0.25,0.06,0.0,0.0,0.1,2.933966762850823,1.0106943386646356,0.1104975882203605,0.5913302868748413,0.23533891850723535
dixon_bivar_expected_awmae,4,0.75,0.06,0.0,0.25,0.15,2.933998685555555,1.0156448337141406,0.11684437674536684,0.5898705255140899,0.23978167047473978
dixon_bivar_expected_awmae,4,0.75,0.15,0.0,0.25,0.1,2.934068748576963,1.0129157146483878,0.1184945417618685,0.5866336633663366,0.24098756029449098
dixon_bivar_expected_awmae,5,1.0,0.06,0.0,0.0,0.15,2.934070956521155,1.0154544300583905,0.1051028179741051,0.5966615892358467,0.22943640517897942
dixon_bivar_expected_awmae,4,1.0,0.1,0.0,0.25,0.05,2.9341846793628727,1.0132965219598884,0.11855800964711856,0.5877126174155877,0.24092409240924093
dixon_bivar_expected_awmae,5,0.5,0.0,0.0,0.25,0.1,2.934243852796703,1.012185833968012,0.11684437674536684,0.5877760853008378,0.23908352373698907
dixon_bivar_expected_awmae,5,0.5,0.03,0.0,0.25,0.15,2.9342662734927214,1.0126935770500127,0.11652703731911652,0.5896166539730896,0.2388931200812389
dixon_bivar_expected_awmae,5,0.75,0.03,0.0,0.25,-0.1,2.934287537053049,1.008028687484133,0.11931962427011931,0.581937039857832,0.24244732165524244
dixon_bivar_expected_awmae,5,0.25,0.03,0.0,0.0,0.05,2.9345099210097034,1.010059659812135,0.11176694592536177,0.58999746128459,0.23616400101548615
dixon_bivar_expected_awmae,4,0.5,0.15,0.0,0.0,-0.05,2.93457889139556,1.0052043665905053,0.11538461538461539,0.5798425996445798,0.2388931200812389
dixon_bivar_expected_awmae,4,1.0,0.03,0.0,0.25,0.05,2.9346417342550075,1.0147245493780148,0.11824067022086825,0.5889185072353389,0.24187611068799186
dixon_bivar_expected_awmae,5,0.5,0.03,0.0,0.25,0.05,2.934644447160166,1.0103135313531353,0.11798679867986799,0.584983498349835,0.24098756029449098
dixon_bivar_expected_awmae,5,0.25,0.15,0.0,0.0,0.0,2.934690287111893,1.0042206143691292,0.11316323940086316,0.5826986544808327,0.23667174409748667
dixon_bivar_expected_awmae,4,0.5,0.0,0.0,0.0,-0.1,2.9347125275690193,1.0093297791317593,0.11468646864686469,0.5832063975628332,0.23946433104848946
dixon_bivar_expected_awmae,4,1.0,0.06,0.0,0.25,0.0,2.9347444236328935,1.0137090632140138,0.11836760599136836,0.587014470677837,0.24212998222899212
dixon_bivar_expected_awmae,5,1.0,0.03,0.0,0.0,0.15,2.934759796108208,1.0156130997715156,0.10580096471185581,0.5969154607768469,0.22962680883472963
dixon_bivar_expected_awmae,5,0.5,0.15,0.0,0.25,0.05,2.934871873386648,1.0078382838283828,0.11855800964711856,0.582063975628332,0.2414953033764915
dixon_bivar_expected_awmae,4,0.75,0.03,0.0,0.25,0.15,2.9348772868532884,1.0162160446813913,0.11665397308961666,0.5899339933993399,0.2387027164254887
dixon_bivar_expected_awmae,5,0.75,0.15,0.0,0.25,-0.05,2.9348817720635205,1.0064737242955064,0.1191926884996192,0.5801599390708302,0.2411144960649911
dixon_bivar_expected_awmae,5,0.25,0.15,0.0,0.25,0.15,2.934924067971086,1.0087903021071338,0.11811373445036812,0.5839045443005839,0.24067022086824066
