mode,max_score,classifier_weight,gd_weight,prior_weight,AW-MAE,MAE_raw_component,exact_acc,outcome_acc,goal_diff_acc
classifier_aware,4,0.2,0.03,0.01,3.0119817053981786,1.0174536684437674,0.10091393754760092,0.5715283066768215,0.2347042396547347
classifier_aware,4,0.2,0.0,0.06,3.0121947265805415,1.015898705255141,0.10231023102310231,0.5693069306930693,0.23597359735973597
classifier_aware,4,0.2,0.03,0.03,3.01302876039521,1.0163429804518913,0.10167555217060167,0.5702589489718203,0.23502157908098503
classifier_aware,4,0.2,0.03,0.0,3.013056168775968,1.018151815181518,0.10066006600660066,0.5718456461030719,0.2345138359989845
classifier_aware,4,0.2,0.06,0.03,3.013276570943379,1.0163429804518913,0.10104087331810103,0.5698146737750698,0.23438690022848438
classifier_aware,4,0.2,0.1,0.03,3.013785431835047,1.0155178979436406,0.10066006600660066,0.5687991876110688,0.23267326732673269
classifier_aware,4,0.2,0.06,0.01,3.013903461007677,1.017136329017517,0.10085046966235085,0.5708936278243208,0.23406956080223407
classifier_aware,4,0.2,0.1,0.06,3.0143166722784125,1.0146293475501396,0.1011043412033511,0.5674663620208175,0.232990606752983
classifier_aware,4,0.2,0.06,0.0,3.015541960358773,1.017897943640518,0.10034272658035034,0.571020563594821,0.23368875349073367
classifier_aware,4,0.2,0.06,0.06,3.015671599627421,1.0153592282305153,0.10135821274435136,0.5672759583650673,0.23387915714648388
classifier_aware,4,0.2,0.03,0.06,3.0157899722360724,1.016025641025641,0.10186595582635187,0.5681010408733181,0.23508504696623508
classifier_aware,5,0.2,0.0,0.0,3.0157947176729296,1.0195163747143945,0.09875602944909875,0.5727341964965728,0.23222899212998224
classifier_aware,5,0.2,0.0,0.03,3.0160199947780457,1.0178344757552678,0.09913683676059913,0.570957095709571,0.23222899212998224
classifier_aware,5,0.2,0.0,0.01,3.0166337650071062,1.019040365575019,0.09894643310484895,0.5720995176440721,0.23248286367098248
classifier_aware,4,0.2,0.1,0.01,3.0173014136267073,1.017041127189642,0.10002538715410003,0.5693069306930693,0.23254633155623256
classifier_aware,5,0.2,0.0,0.06,3.0176407248397785,1.017168062960142,0.10040619446560041,0.5693069306930693,0.23400609291698402
classifier_aware,4,0.2,0.1,0.0,3.0185233227476322,1.0174854023863924,0.09964457984259964,0.5694338664635694,0.23235592790048235
classifier_aware,5,0.2,0.03,0.01,3.018758324082901,1.019072099517644,0.09900990099009901,0.5715283066768215,0.23254633155623256
classifier_aware,5,0.2,0.06,0.03,3.01915196399236,1.0177392739273927,0.0992003046458492,0.5698146737750698,0.23241939578573242
classifier_aware,5,0.2,0.1,0.06,3.0195877050875413,1.015962173140391,0.09939070830159939,0.5674663620208175,0.23102310231023102
classifier_aware,5,0.2,0.1,0.03,3.0197750135592427,1.016977659304392,0.09900990099009901,0.5687991876110688,0.23102310231023102
classifier_aware,5,0.2,0.03,0.03,3.0197807913126784,1.0178662096978928,0.09977151561309977,0.5702589489718203,0.23286367098248287
classifier_aware,5,0.2,0.03,0.0,3.020384433715131,1.0200558517390201,0.09862909367859862,0.5718456461030719,0.2322924600152323
classifier_aware,5,0.2,0.03,0.06,3.0205565424016037,1.016977659304392,0.10008885503935008,0.5681010408733181,0.23318101040873318
classifier_aware,5,0.2,0.06,0.01,3.0206561799693095,1.0188816958618938,0.09894643310484895,0.5708936278243208,0.2321020563594821
classifier_aware,5,0.2,0.06,0.06,3.0212779602759796,1.0166603198781416,0.09939070830159939,0.5672759583650673,0.23178471693323177
classifier_aware,5,0.2,0.06,0.0,3.0223397901642586,1.0197067783701448,0.09837522213759838,0.571020563594821,0.23165778116273167
